NA_ANIMAL,NA_ID,Loc,Sohlenbrei,NAT1,REST1,STAU1,Breaks_Dis
Baukje,531356,0,7,1,0,0,510.5786
Baukje,531356,0,8,1,0,0,519.1593
Baukje,531356,0,10,1,0,0,61.8472
Baukje,531356,0,10,1,0,0,85.3473
Baukje,531357,0,7,1,0,0,147.9847
Baukje,531357,0,7,1,0,0,169.9317
Baukje,531357,0,8,1,0,0,182
Baukje,531357,0,8,1,0,0,237.1816
Baukje,531357,0,7,1,0,0,238.237
Baukje,531357,0,7,1,0,0,419.9782
Baukje,531357,0,7,1,0,0,459.5246
Baukje,531357,0,7,1,0,0,498.8023
Baukje,531357,0,7,1,0,0,87.7957
Baukje,531358,0,7,1,0,0,1.2421
Baukje,531358,0,7,1,0,0,135.0371
Baukje,531358,0,7,1,0,0,140.4226
Baukje,531358,0,7,1,0,0,15.8881
Baukje,531358,0,8,1,0,0,1720.0972
Baukje,531358,0,8,1,0,0,251.65
Baukje,531358,0,7,1,0,0,28.7643
Baukje,531358,0,8,1,0,0,449.5479
Baukje,531358,0,7,1,0,0,502.5278
Baukje,531359,0,8,1,0,0,153.2769
Baukje,531359,0,9,1,0,0,205.5736
Baukje,531359,0,8,1,0,0,22.0058
Baukje,531359,0,7,1,0,0,317.7037
Baukje,531359,0,8,1,0,0,333.9846
Baukje,531359,0,7,1,0,0,382.945
Baukje,531359,0,7,1,0,0,429.745
Baukje,531359,0,7,1,0,0,537.8432
Baukje,531359,0,7,1,0,0,842.8443
Baukje,556784,0,5,1,0,0,16.2965
Baukje,556784,0,5,1,0,0,160.3597
Baukje,556784,0,7,1,0,0,162.9201
Baukje,556784,0,5,1,0,0,325.8878
Baukje,556784,0,5,1,0,0,415.2925
Baukje,556784,0,6,1,0,0,466.7039
Baukje,556784,0,5,1,0,0,478.5703
Baukje,556784,0,5,1,0,0,482.3498
Baukje,556784,0,5,1,0,0,63.7776
Baukje,556785,0,8,1,0,0,1364.4396
Baukje,556785,0,5,1,0,0,160.1274
Baukje,556785,0,5,1,0,0,173.3593
Baukje,556785,0,7,1,0,0,18.0773
Baukje,556785,0,5,1,0,0,210.9121
Baukje,556785,0,6,1,0,0,273.3145
Baukje,556785,0,5,1,0,0,376.4578
Baukje,556785,0,5,1,0,0,401.3211
Baukje,556785,0,6,1,0,0,715.8061
Baukje,556786,0,7,1,0,0,0.9343
Baukje,556786,0,7,1,0,0,12.3256
Baukje,556786,0,7,1,0,0,164.2668
Baukje,556786,0,7,1,0,0,24.0406
Baukje,556786,0,7,1,0,0,36.3049
Baukje,556786,0,5,1,0,0,415.7993
Baukje,556786,0,5,1,0,0,420.0319
Baukje,556786,0,5,1,0,0,473.3172
Baukje,556786,0,0,1,0,0,6.3176
Baukje,556787,0,5,1,0,0,1.1431
Baukje,556787,0,5,1,0,0,162.8908
Baukje,556787,0,7,1,0,0,268.2837
Baukje,556787,0,5,1,0,0,38.8132
Baukje,556787,0,6,1,0,0,504.2449
Baukje,556787,0,6,1,0,0,525.2712
Baukje,556787,0,6,1,0,0,57.2707
Baukje,556787,0,6,1,0,0,82.1277
Baukje,556787,0,0,1,0,0,902.0768
Baukje,556792,0,8,1,0,0,154.7156
Baukje,556792,0,8,1,0,0,1713.4948
Baukje,556792,0,8,1,0,0,212.0067
Baukje,556792,0,8,1,0,0,225.6386
Baukje,556792,0,8,1,0,0,232.8154
Baukje,556792,0,10,1,0,0,392.8549
Baukje,556792,0,8,1,0,0,441.1751
Baukje,556792,0,6,1,0,0,668.7967
Baukje,556792,0,6,1,0,0,688.5917
Baukje,556793,0,7,1,0,0,1405.714
Baukje,556793,0,7,1,0,0,383.1868
Baukje,556793,0,8,1,0,0,41.1942
Baukje,556793,0,7,1,0,0,534.3819
Baukje,556793,0,8,1,0,0,55.8437
Baukje,556793,0,6,1,0,0,623.3712
Baukje,556793,0,7,1,0,0,663.0569
Baukje,556793,0,6,1,0,0,701.676
Baukje,556793,0,8,1,0,0,912.87
Baukje,556801,0,10,1,0,0,1.3859
Baukje,556801,0,10,1,0,0,111.595
Baukje,556801,0,10,1,0,0,190.1039
Baukje,556801,0,8,1,0,0,254.8376
Baukje,556801,0,7,1,0,0,449.1931
Baukje,556801,0,6,1,0,0,499.8655
Baukje,556801,0,10,1,0,0,52.4222
Baukje,556801,0,6,1,0,0,757.0711
Baukje,556801,0,6,1,0,0,902.1975
Baukje,556802,0,10,1,0,0,0.4561
Baukje,556802,0,8,1,0,0,1013.7263
Baukje,556802,0,10,1,0,0,11.6602
Baukje,556802,0,10,1,0,0,252.4259
Baukje,556802,0,10,1,0,0,255.0205
Baukje,556802,0,8,1,0,0,265.5938
Baukje,556802,0,7,1,0,0,516.1914
Baukje,556802,0,8,1,0,0,76.1744
Baukje,556802,0,6,1,0,0,874.9898
Baukje,556803,0,8,1,0,0,0.8524
Baukje,556803,0,8,1,0,0,1.9912
Baukje,556803,0,8,1,0,0,11.9449
Baukje,556803,0,7,1,0,0,305.3556
Baukje,556803,0,7,1,0,0,310.1046
Baukje,556803,0,7,1,0,0,333.8772
Baukje,556803,0,8,1,0,0,648.109
Baukje,556803,0,7,1,0,0,80.7799
Baukje,556803,0,7,1,0,0,95.6822
Baukje,556806,0,7,1,0,0,1148.453
Baukje,556806,0,7,1,0,0,204.0845
Baukje,556806,0,8,1,0,0,26.149
Baukje,556806,0,7,1,0,0,306.5638
Baukje,556806,0,8,1,0,0,33.3405
Baukje,556806,0,8,1,0,0,54.0042
Baukje,556806,0,8,1,0,0,646.9323
Baukje,556806,0,8,1,0,0,91.6167
Baukje,556806,0,7,1,0,0,963.6454
Baukje,556807,0,8,1,0,0,110.5117
Baukje,556807,0,8,1,0,0,120.4147
Baukje,556807,0,8,1,0,0,173.5263
Baukje,556807,0,8,1,0,0,183.9541
Baukje,556807,0,8,1,0,0,266.7087
Baukje,556807,0,8,1,0,0,316.9748
Baukje,556807,0,7,1,0,0,361.04
Baukje,556807,0,8,1,0,0,5.2945
Baukje,556807,0,7,1,0,0,539.7253
Baukje,556808,0,8,0,0,1,1038.5155
Baukje,556808,0,8,1,0,0,205.993
Baukje,556808,0,8,1,0,0,210.0548
Baukje,556808,0,8,1,0,0,313.9765
Baukje,556808,0,9,1,0,0,348.9302
Baukje,556808,0,9,1,0,0,415.0313
Baukje,556808,0,8,1,0,0,441.3414
Baukje,556808,0,8,1,0,0,56.1752
Baukje,556808,0,7,1,0,0,803.17
Baukje,556809,0,9,1,0,0,1.275
Baukje,556809,0,9,1,0,0,11.6604
Baukje,556809,0,8,1,0,0,125.7179
Baukje,556809,0,8,1,0,0,274.5678
Baukje,556809,0,8,1,0,0,390.992
Baukje,556809,0,8,1,0,0,473.3172
Baukje,556809,0,9,1,0,0,51.801
Baukje,556809,0,7,1,0,0,531.336
Baukje,556809,0,9,1,0,0,7.177
Baukje,556810,0,8,1,0,0,209.8251
Baukje,556810,0,8,1,0,0,216.9292
Baukje,556810,0,7,1,0,0,274.406
Baukje,556810,0,7,1,0,0,369.2781
Baukje,556810,0,7,1,0,0,396.9044
Baukje,556810,0,8,1,0,0,415.3394
Baukje,556810,0,8,1,0,0,877.5781
Baukje,556810,0,7,1,0,0,91.1212
Baukje,556810,0,9,1,0,0,91.406
Baukje,556811,0,8,1,0,0,1039.5145
Baukje,556811,0,8,1,0,0,1174.3417
Baukje,556811,0,7,1,0,0,1712.4206
Baukje,556811,0,7,1,0,0,229.692
Baukje,556811,0,8,1,0,0,284.4255
Baukje,556811,0,9,1,0,0,294.3593
Baukje,556811,0,7,1,0,0,32.2878
Baukje,556811,0,9,1,0,0,366.5514
Baukje,556811,0,8,1,0,0,557.776
Baukje,556812,0,7,1,0,0,140.0583
Baukje,556812,0,7,1,0,0,227.8698
Baukje,556812,0,7,1,0,0,273.9943
Baukje,556812,0,7,1,0,0,53.2565
Baukje,556812,0,7,1,0,0,53.2683
Baukje,556812,0,8,1,0,0,606.2326
Baukje,556812,0,8,1,0,0,650.2088
Baukje,556812,0,8,1,0,0,764.2462
Baukje,556812,0,8,1,0,0,872.5425
Baukje,556816,0,8,1,0,0,0.1942
Baukje,556816,0,8,1,0,0,176.5231
Baukje,556816,0,8,1,0,0,188.5436
Baukje,556816,0,8,1,0,0,251.983
Baukje,556816,0,8,1,0,0,285.3996
Baukje,556816,0,8,1,0,0,40.7798
Baukje,556816,0,9,1,0,0,485.0171
Baukje,556816,0,8,1,0,0,55.0732
Baukje,556816,0,7,1,0,0,568.5294
Baukje,556817,0,7,1,0,0,101.6967
Baukje,556817,0,7,1,0,0,195.7468
Baukje,556817,0,8,1,0,0,251.7748
Baukje,556817,0,8,1,0,0,300.4693
Baukje,556817,0,7,1,0,0,325.1056
Baukje,556817,0,7,1,0,0,33.9826
Baukje,556817,0,8,1,0,0,445.7474
Baukje,556817,0,7,1,0,0,715.8061
Baukje,556817,0,7,1,0,0,783.476
Baukje,556818,0,8,1,0,0,135.3066
Baukje,556818,0,7,1,0,0,237.3381
Baukje,556818,0,7,1,0,0,261.537
Baukje,556818,0,7,1,0,0,319.1461
Baukje,556818,0,7,1,0,0,391.8819
Baukje,556818,0,8,1,0,0,54.1796
Baukje,556818,0,8,1,0,0,7.177
Baukje,556818,0,10,1,0,0,783.4684
Baukje,556818,0,8,1,0,0,8.1697
Baukje,556819,0,8,1,0,0,0.9343
Baukje,556819,0,8,1,0,0,1102.4718
Baukje,556819,0,7,1,0,0,131.8249
Baukje,556819,0,8,1,0,0,14.9032
Baukje,556819,0,7,1,0,0,174.8165
Baukje,556819,0,7,1,0,0,305.4291
Baukje,556819,0,8,1,0,0,737.0516
Baukje,556819,0,7,1,0,0,76.7418
Baukje,556819,0,7,1,0,0,81.0476
Baukje,556822,0,5,1,0,0,104.9392
Baukje,556822,0,6,1,0,0,111.4587
Baukje,556822,0,6,1,0,0,142.3594
Baukje,556822,0,5,1,0,0,320.5901
Baukje,556822,0,5,1,0,0,385.2895
Baukje,556822,0,5,1,0,0,43.9947
Baukje,556822,0,5,0,1,0,493.7385
Baukje,556822,0,5,1,0,0,75.5673
Baukje,556822,0,5,1,0,0,75.8098
Baukje,556823,0,5,1,0,0,104.4873
Baukje,556823,0,5,1,0,0,170.9348
Baukje,556823,0,5,1,0,0,179.2041
Baukje,556823,0,5,1,0,0,31.1676
Baukje,556823,0,5,0,1,0,406.5019
Baukje,556823,0,5,0,1,0,410.779
Baukje,556823,0,5,0,1,0,444.8183
Baukje,556823,0,5,0,1,0,497.2335
Baukje,556823,0,5,0,1,0,506.0021
Baukje,556824,0,5,0,1,0,128.0111
Baukje,556824,0,5,0,1,0,228.3328
Baukje,556824,0,5,1,0,0,278.6417
Baukje,556824,0,5,0,1,0,291.9643
Baukje,556824,0,5,1,0,0,329.8956
Baukje,556824,0,5,0,1,0,505.3763
Baukje,556824,0,5,0,1,0,512.1759
Baukje,556824,0,6,1,0,0,574.0948
Baukje,556824,0,6,1,0,0,797.8594
Baukje,556825,0,5,0,1,0,108.3548
Baukje,556825,0,5,0,1,0,112.253
Baukje,556825,0,5,0,1,0,179.6895
Baukje,556825,0,5,0,1,0,22.3156
Baukje,556825,0,5,0,1,0,221.381
Baukje,556825,0,5,0,1,0,45.6595
Baukje,556825,0,5,1,0,0,561.6696
Baukje,556825,0,5,1,0,0,563.941
Baukje,556825,0,5,1,0,0,567.0208
Baukje,556826,0,5,1,0,0,188.2334
Baukje,556826,0,5,0,1,0,213.8864
Baukje,556826,0,5,0,1,0,272.367
Baukje,556826,0,6,1,0,0,606.2326
Baukje,556826,0,6,1,0,0,624.6102
Baukje,556826,0,5,0,1,0,64.6341
Baukje,556826,0,7,1,0,0,800.0854
Baukje,556826,0,7,1,0,0,889.4535
Baukje,556826,0,4,0,1,0,93.7932
Baukje,556834,0,5,0,1,0,118.3968
Baukje,556834,0,5,0,1,0,191.4148
Baukje,556834,0,5,0,1,0,279.1823
Baukje,556834,0,5,1,0,0,365.3956
Baukje,556834,0,5,0,1,0,5.83
Baukje,556834,0,5,1,0,0,521.004
Baukje,556834,0,5,1,0,0,524.4936
Baukje,556834,0,5,0,1,0,70.5818
Baukje,556834,0,7,1,0,0,730.425
Baukje,556835,0,5,0,1,0,105.5173
Baukje,556835,0,5,0,1,0,178.4817
Baukje,556835,0,7,1,0,0,309.5175
Baukje,556835,0,7,1,0,0,326.6977
Baukje,556835,0,7,1,0,0,357.1985
Baukje,556835,0,5,0,1,0,53.2683
Baukje,556835,0,7,1,0,0,552.5469
Baukje,556835,0,7,1,0,0,562.8951
Baukje,556835,0,5,1,0,0,929.0722
Baukje,556836,0,7,1,0,0,119.618
Baukje,556836,0,7,1,0,0,1750.6281
Baukje,556836,0,7,1,0,0,197.6009
Baukje,556836,0,9,0,0,1,261.4361
Baukje,556836,0,9,0,0,1,270.5264
Baukje,556836,0,7,1,0,0,554.7065
Baukje,556836,0,5,0,1,0,602.8781
Baukje,556836,0,7,1,0,0,835.301
Baukje,556836,0,5,0,1,0,884.1598
Baukje,556837,0,9,0,0,1,130.7462
Baukje,556837,0,5,0,1,0,258.5186
Baukje,556837,0,7,1,0,0,336.4713
Baukje,556837,0,7,1,0,0,385.0957
Baukje,556837,0,7,1,0,0,424.3848
Baukje,556837,0,7,1,0,0,458.5794
Baukje,556837,0,7,1,0,0,491.6174
Baukje,556837,0,7,1,0,0,588.3199
Baukje,556837,0,6,1,0,0,76.9643
Baukje,556838,0,7,1,0,0,147.0558
Baukje,556838,0,7,1,0,0,152.342
Baukje,556838,0,7,1,0,0,2.8397
Baukje,556838,0,6,0,0,1,286.3251
Baukje,556838,0,5,0,1,0,375.796
Baukje,556838,0,7,1,0,0,526.0014
Baukje,556838,0,5,0,1,0,590.9897
Baukje,556838,0,7,1,0,0,603.1695
Baukje,556838,0,7,1,0,0,857.5102
Baukje,556839,0,7,1,0,0,172.1256
Baukje,556839,0,7,1,0,0,208.612
Baukje,556839,0,7,1,0,0,208.9349
Baukje,556839,0,7,1,0,0,261.5791
Baukje,556839,0,6,1,0,0,298.5653
Baukje,556839,0,7,1,0,0,410.1639
Baukje,556839,0,9,0,0,1,427.0908
Baukje,556839,0,5,0,1,0,789.6542
Baukje,556839,0,5,0,1,0,809.723
Baukje,556845,0,7,1,0,0,0.2954
Baukje,556845,0,7,1,0,0,111.4587
Baukje,556845,0,7,1,0,0,258.271
Baukje,556845,0,7,1,0,0,259.3884
Baukje,556845,0,7,1,0,0,282.6904
Baukje,556845,0,7,1,0,0,339.7777
Baukje,556845,0,7,1,0,0,381.8471
Baukje,556845,0,7,1,0,0,59.4222
Baukje,556845,0,5,0,1,0,697.4069
Baukje,556846,0,6,1,0,0,107.4853
Baukje,556846,0,9,0,0,1,165.0576
Baukje,556846,0,7,1,0,0,224.4001
Baukje,556846,0,7,1,0,0,33.3154
Baukje,556846,0,7,1,0,0,387.0662
Baukje,556846,0,7,1,0,0,512.4412
Baukje,556846,0,7,1,0,0,63.3756
Baukje,556846,0,7,1,0,0,692.1136
Baukje,556846,0,5,1,0,0,826.4524
Baukje,556847,0,7,1,0,0,154.6932
Baukje,556847,0,7,1,0,0,1612.1006
Baukje,556847,0,7,1,0,0,231.4968
Baukje,556847,0,7,1,0,0,287.666
Baukje,556847,0,9,0,0,1,295.5014
Baukje,556847,0,7,1,0,0,339.2311
Baukje,556847,0,7,1,0,0,370.4052
Baukje,556847,0,7,1,0,0,521.7896
Baukje,556847,0,7,1,0,0,82.509
Baukje,556848,0,7,0,0,1,1083.6762
Baukje,556848,0,7,1,0,0,244.9503
Baukje,556848,0,7,1,0,0,32.4094
Baukje,556848,0,7,1,0,0,33.3154
Baukje,556848,0,7,1,0,0,367.3242
Baukje,556848,0,7,1,0,0,422.525
Baukje,556848,0,5,0,1,0,479.5818
Baukje,556848,0,5,0,1,0,572.338
Baukje,556848,0,7,1,0,0,613.1655
Baukje,556849,0,7,1,0,0,112.207
Baukje,556849,0,9,0,0,1,153.8097
Baukje,556849,0,9,0,0,1,157.6306
Baukje,556849,0,7,1,0,0,173.8345
Baukje,556849,0,5,0,1,0,240.5203
Baukje,556849,0,5,0,1,0,326.9563
Baukje,556849,0,5,0,1,0,355.0441
Baukje,556849,0,5,0,1,0,389.1453
Baukje,556849,0,7,1,0,0,427.081
Baukje,556850,0,9,0,0,1,194.3699
Baukje,556850,0,7,1,0,0,257.5125
Baukje,556850,0,6,1,0,0,2888.2616
Baukje,556850,0,5,0,1,0,339.9934
Baukje,556850,0,7,1,0,0,383.1868
Baukje,556850,0,7,1,0,0,671.4118
Baukje,556850,0,7,1,0,0,672.9671
Baukje,556850,0,5,0,1,0,688.3471
Baukje,556850,0,7,1,0,0,84.3814
Baukje,556851,0,7,1,0,0,237.5024
Baukje,556851,0,7,1,0,0,278.4925
Baukje,556851,0,7,1,0,0,304.457
Baukje,556851,0,7,1,0,0,480.9609
Baukje,556851,0,5,0,1,0,512.6067
Baukje,556851,0,7,1,0,0,56.6144
Baukje,556851,0,7,1,0,0,663.5661
Baukje,556851,0,7,1,0,0,861.4029
Baukje,556851,0,7,1,0,0,992.5495
Baukje,556852,0,7,1,0,0,0.3406
Baukje,556852,0,5,1,0,0,1151.0827
Baukje,556852,0,9,0,0,1,166.4803
Baukje,556852,0,6,1,0,0,25.2196
Baukje,556852,0,5,0,1,0,257.6204
Baukje,556852,0,7,1,0,0,346.8969
Baukje,556852,0,7,1,0,0,61.5078
Baukje,556852,0,5,0,1,0,749.7888
Baukje,556852,0,5,1,0,0,829.0518
Baukje,556853,0,9,0,0,1,188.5969
Baukje,556853,0,7,1,0,0,225.0618
Baukje,556853,0,5,0,1,0,274.0092
Baukje,556853,0,7,1,0,0,294.3593
Baukje,556853,0,7,1,0,0,341.012
Baukje,556853,0,7,1,0,0,483.9385
Baukje,556853,0,7,1,0,0,61.059
Baukje,556853,0,5,0,1,0,650.2088
Baukje,556853,0,7,1,0,0,902.7824
Baukje,556854,0,7,1,0,0,0.7127
Baukje,556854,0,7,1,0,0,12.5358
Baukje,556854,0,7,1,0,0,186.2659
Baukje,556854,0,7,1,0,0,210.6203
Baukje,556854,0,7,1,0,0,25.4822
Baukje,556854,0,9,0,0,1,277.6265
Baukje,556854,0,7,1,0,0,326.6977
Baukje,556854,0,7,1,0,0,59.4222
Baukje,556854,0,7,1,0,0,666.5897
Baukje,556867,0,7,1,0,0,101.0084
Baukje,556867,0,6,1,0,0,140.4188
Baukje,556867,0,5,1,0,0,204.4532
Baukje,556867,0,5,1,0,0,260.4478
Baukje,556867,0,7,1,0,0,34.1777
Baukje,556867,0,7,1,0,0,7.9431
Baukje,556867,0,0,1,0,0,865.7628
Baukje,556867,0,0,1,0,0,869.3476
Baukje,556867,0,0,1,0,0,990.1698
Baukje,556868,0,5,1,0,0,125.2157
Baukje,556868,0,7,1,0,0,1851.4117
Baukje,556868,0,7,1,0,0,1894.2727
Baukje,556868,0,5,1,0,0,284.6715
Baukje,556868,0,5,1,0,0,304.6659
Baukje,556868,0,6,1,0,0,340.8962
Baukje,556868,0,6,1,0,0,392.5697
Baukje,556868,0,5,1,0,0,577.5604
Baukje,556868,0,7,1,0,0,701.291
Baukje,556876,0,7,1,0,0,116.6444
Baukje,556876,0,7,1,0,0,178.6784
Baukje,556876,0,7,1,0,0,235.1802
Baukje,556876,0,7,1,0,0,259.5097
Baukje,556876,0,7,1,0,0,313.3463
Baukje,556876,0,7,1,0,0,315.9715
Baukje,556876,0,8,1,0,0,46.3983
Baukje,556876,0,7,1,0,0,495.1473
Baukje,556876,0,8,1,0,0,925.4003
Baukje,556877,0,8,1,0,0,106.6407
Baukje,556877,0,8,1,0,0,204.0882
Baukje,556877,0,8,1,0,0,232.3051
Baukje,556877,0,7,1,0,0,315.0078
Baukje,556877,0,8,1,0,0,335.9114
Baukje,556877,0,7,1,0,0,346.8969
Baukje,556877,0,8,1,0,0,70.204
Baukje,556877,0,8,1,0,0,73.2214
Baukje,556877,0,7,1,0,0,791.7814
Baukje,556878,0,8,1,0,0,110.2113
Baukje,556878,0,8,1,0,0,17.2035
Baukje,556878,0,8,1,0,0,216.1893
Baukje,556878,0,7,1,0,0,238.0409
Baukje,556878,0,8,1,0,0,240.1655
Baukje,556878,0,8,1,0,0,293.4917
Baukje,556878,0,8,1,0,0,394.0475
Baukje,556878,0,8,1,0,0,505.3763
Baukje,556878,0,7,1,0,0,662.9744
Baukje,556879,0,7,1,0,0,1170.643
Baukje,556879,0,8,1,0,0,118.4715
Baukje,556879,0,7,1,0,0,176.0757
Baukje,556879,0,7,1,0,0,230.7161
Baukje,556879,0,7,1,0,0,323.0079
Baukje,556879,0,8,1,0,0,500.3947
Baukje,556879,0,8,1,0,0,552.7529
Baukje,556879,0,9,1,0,0,58.0206
Baukje,556879,0,8,1,0,0,650.1422
Baukje,556880,0,9,1,0,0,11.9708
Baukje,556880,0,8,1,0,0,259.7147
Baukje,556880,0,8,1,0,0,270.9253
Baukje,556880,0,9,1,0,0,33.2663
Baukje,556880,0,7,1,0,0,360.3686
Baukje,556880,0,8,1,0,0,516.1914
Baukje,556880,0,8,1,0,0,521.7896
Baukje,556880,0,8,1,0,0,527.9368
Baukje,556880,0,8,1,0,0,815.1024
Baukje,556881,0,8,1,0,0,1110.7532
Baukje,556881,0,8,1,0,0,123.3642
Baukje,556881,0,8,1,0,0,144.9453
Baukje,556881,0,7,1,0,0,231.6478
Baukje,556881,0,7,1,0,0,255.7284
Baukje,556881,0,8,0,0,1,26.8157
Baukje,556881,0,8,0,0,1,47.4226
Baukje,556881,0,7,1,0,0,591.8529
Baukje,556881,0,9,1,0,0,733.0378
Baukje,556882,0,7,1,0,0,1.8174
Baukje,556882,0,7,1,0,0,275.4567
Baukje,556882,0,7,1,0,0,31.6026
Baukje,556882,0,7,1,0,0,33.3357
Baukje,556882,0,8,1,0,0,353.5412
Baukje,556882,0,8,1,0,0,365.3956
Baukje,556882,0,8,1,0,0,445.8166
Baukje,556882,0,8,1,0,0,467.7031
Baukje,556882,0,8,1,0,0,624.0078
Baukje,556883,0,9,1,0,0,108.0333
Baukje,556883,0,8,1,0,0,144.8674
Baukje,556883,0,8,1,0,0,256.9347
Baukje,556883,0,8,1,0,0,3.8966
Baukje,556883,0,8,1,0,0,518.1727
Baukje,556883,0,7,1,0,0,566.5785
Baukje,556883,0,9,1,0,0,70.1029
Baukje,556883,0,8,0,0,1,871.3714
Baukje,556883,0,9,1,0,0,99.0883
Baukje,556884,0,8,0,0,1,1014.2564
Baukje,556884,0,8,1,0,0,103.199
Baukje,556884,0,8,1,0,0,132.3782
Baukje,556884,0,8,1,0,0,259.5349
Baukje,556884,0,8,1,0,0,259.8953
Baukje,556884,0,8,1,0,0,279.0566
Baukje,556884,0,8,1,0,0,281.3247
Baukje,556884,0,8,1,0,0,319.1461
Baukje,556884,0,7,1,0,0,716.6273
Baukje,556885,0,7,1,0,0,103.7986
Baukje,556885,0,7,1,0,0,1215.4798
Baukje,556885,0,7,1,0,0,156.0627
Baukje,556885,0,8,1,0,0,190.3138
Baukje,556885,0,7,1,0,0,214.5153
Baukje,556885,0,8,1,0,0,232.3785
Baukje,556885,0,7,1,0,0,305.6771
Baukje,556885,0,7,1,0,0,325.7358
Baukje,556885,0,7,1,0,0,35.554
Baukje,556886,0,7,1,0,0,164.7771
Baukje,556886,0,7,1,0,0,188.4846
Baukje,556886,0,7,1,0,0,203.2893
Baukje,556886,0,7,1,0,0,209.0892
Baukje,556886,0,7,1,0,0,266.9142
Baukje,556886,0,7,1,0,0,309.8984
Baukje,556886,0,7,1,0,0,523.3055
Baukje,556886,0,8,1,0,0,59.3445
Baukje,556886,0,8,1,0,0,595.9653
Baukje,556888,0,8,1,0,0,296.1095
Baukje,556888,0,7,1,0,0,30.3763
Baukje,556888,0,8,1,0,0,339.7777
Baukje,556888,0,8,1,0,0,405.1836
Baukje,556888,0,7,1,0,0,43.5289
Baukje,556888,0,7,1,0,0,497.2335
Baukje,556888,0,10,1,0,0,627.8801
Baukje,556888,0,7,1,0,0,630.1245
Baukje,556888,0,7,1,0,0,85.1934
Baukje,556889,0,5,1,0,0,1058.4209
Baukje,556889,0,8,1,0,0,1083.6762
Baukje,556889,0,10,1,0,0,154.2229
Baukje,556889,0,7,1,0,0,449.5337
Baukje,556889,0,10,1,0,0,55.8437
Baukje,556889,0,7,1,0,0,558.0398
Baukje,556889,0,8,1,0,0,64.2092
Baukje,556889,0,10,1,0,0,68.6257
Baukje,556889,0,8,1,0,0,80.5231
Baukje,556890,0,7,1,0,0,114.9676
Baukje,556890,0,8,1,0,0,255.5223
Baukje,556890,0,6,1,0,0,322.9439
Baukje,556890,0,5,1,0,0,499.5759
Baukje,556890,0,7,1,0,0,62.9828
Baukje,556890,0,5,1,0,0,658.5145
Baukje,556890,0,5,1,0,0,815.1024
Baukje,556890,0,10,1,0,0,843.2006
Baukje,556890,0,7,1,0,0,99.5445
Baukje,556891,0,8,1,0,0,1072.7378
Baukje,556891,0,8,1,0,0,1118.6837
Baukje,556891,0,7,1,0,0,157.7226
Baukje,556891,0,5,1,0,0,162.9201
Baukje,556891,0,7,1,0,0,167.8574
Baukje,556891,0,7,1,0,0,195.4399
Baukje,556891,0,5,1,0,0,303.8056
Baukje,556891,0,7,1,0,0,684.6127
Baukje,556891,0,6,1,0,0,78.1471
Baukje,556898,0,7,1,0,0,103.1271
Baukje,556898,0,8,1,0,0,1085.9711
Baukje,556898,0,5,1,0,0,11.1573
Baukje,556898,0,5,1,0,0,363.3043
Baukje,556898,0,6,1,0,0,434.746
Baukje,556898,0,5,1,0,0,48.7118
Baukje,556898,0,7,1,0,0,75.9396
Baukje,556898,0,0,1,0,0,772.6372
Baukje,556898,0,7,1,0,0,91.6942
Baukje,556899,0,0,1,0,0,1023.7283
Baukje,556899,0,6,1,0,0,110.7636
Baukje,556899,0,6,1,0,0,162.1929
Baukje,556899,0,5,1,0,0,163.237
Baukje,556899,0,5,1,0,0,2.6697
Baukje,556899,0,7,1,0,0,574.301
Baukje,556899,0,5,1,0,0,75.695
Baukje,556899,0,8,1,0,0,848.4363
Baukje,556899,0,5,1,0,0,907.3644
Baukje,556900,0,5,1,0,0,0.9343
Baukje,556900,0,6,1,0,0,112.5348
Baukje,556900,0,6,1,0,0,123.7356
Baukje,556900,0,6,1,0,0,230.6039
Baukje,556900,0,6,1,0,0,240.2286
Baukje,556900,0,6,1,0,0,274.2812
Baukje,556900,0,6,1,0,0,441.2315
Baukje,556900,0,7,1,0,0,483.9385
Baukje,556900,0,5,1,0,0,71.0227
Baukje,556901,0,5,1,0,0,10.9951
Baukje,556901,0,5,1,0,0,11.3713
Baukje,556901,0,5,1,0,0,118.0659
Baukje,556901,0,6,1,0,0,126.6055
Baukje,556901,0,5,1,0,0,234.3561
Baukje,556901,0,6,1,0,0,257.0875
Baukje,556901,0,6,1,0,0,28.7643
Baukje,556901,0,6,1,0,0,29.1047
Baukje,556901,0,7,1,0,0,563.1026
Baukje,556902,0,5,1,0,0,111.0751
Baukje,556902,0,5,1,0,0,120.4147
Baukje,556902,0,5,1,0,0,132.7383
Baukje,556902,0,6,1,0,0,314.8686
Baukje,556902,0,7,1,0,0,409.1054
Baukje,556902,0,7,1,0,0,469.0063
Baukje,556902,0,7,1,0,0,507.6257
Baukje,556902,0,5,1,0,0,61.5198
Baukje,556902,0,8,1,0,0,697.7016
Baukje,556903,0,10,1,0,0,1080.705
Baukje,556903,0,6,1,0,0,157.368
Baukje,556903,0,6,1,0,0,178.4379
Baukje,556903,0,6,1,0,0,213.6408
Baukje,556903,0,6,1,0,0,263.1822
Baukje,556903,0,6,1,0,0,264.3194
Baukje,556903,0,6,1,0,0,54.5541
Baukje,556903,0,10,1,0,0,608.2128
Baukje,556903,0,10,1,0,0,760.3284
Baukje,556904,0,8,1,0,0,11.1573
